subsidiaryId,areasId,breedId,productId,operatorId,pickUpDate,quantityProduced,processStatus,totalWeight
8,97,9,27,97,'2023-07-30',316,2,426.51
1,1,3,9,1,'2023-08-30',499,2,810.27
1,2,6,19,2,'2023-08-30',507,3,684.27
1,3,9,28,3,'2023-08-30',398,2,764.51
1,4,2,4,4,'2023-08-30',508,2,938.98
1,5,5,17,5,'2023-08-30',365,1,705.93
1,6,2,5,6,'2023-08-30',405,3,977.11
1,7,5,17,7,'2023-08-30',552,3,1343.19
1,8,8,25,8,'2023-08-30',423,3,699.99
1,9,4,11,9,'2023-08-30',451,2,991.16
1,10,10,29,10,'2023-08-30',546,2,1280.62
1,11,10,30,11,'2023-08-30',547,1,1319.52
1,12,10,29,12,'2023-08-30',436,2,841.42
2,13,8,25,13,'2023-08-30',369,3,869.31
2,14,7,24,14,'2023-08-30',276,3,424.23
2,15,3,7,15,'2023-08-30',349,2,692.56
2,16,10,29,16,'2023-08-30',330,2,407.33
2,17,10,30,17,'2023-08-30',367,3,715.1
2,18,8,26,18,'2023-08-30',340,2,432.35
2,19,3,9,19,'2023-08-30',374,2,924.06
2,20,2,5,20,'2023-08-30',220,2,493.33
2,21,9,28,21,'2023-08-30',294,1,579.25
2,22,7,23,22,'2023-08-30',375,2,723.5
2,23,4,12,23,'2023-08-30',239,3,326.95
2,24,8,25,24,'2023-08-30',294,3,564.25
2,25,1,3,25,'2023-08-30',243,3,295.54
2,26,4,12,26,'2023-08-30',330,1,630.01
3,27,4,15,27,'2023-08-30',331,3,535.06
3,28,9,27,28,'2023-08-30',236,2,392.4
3,29,1,3,29,'2023-08-30',281,1,448.02
3,30,10,29,30,'2023-08-30',427,1,791.94
3,31,9,28,31,'2023-08-30',281,2,515.27
3,32,9,28,32,'2023-08-30',211,3,422.93
3,33,5,18,33,'2023-08-30',271,2,325.61
3,34,4,14,34,'2023-08-30',280,1,549.43
3,35,9,27,35,'2023-08-30',277,1,405.36
3,36,8,26,36,'2023-08-30',308,2,492.01
3,37,5,18,37,'2023-08-30',334,2,814.65
4,38,10,29,38,'2023-08-30',283,2,656.79
4,39,1,2,39,'2023-08-30',338,2,721.95
4,40,8,26,40,'2023-08-30',229,3,413.19
4,41,8,25,41,'2023-08-30',286,2,701.18
4,42,7,24,42,'2023-08-30',351,1,858.06
4,43,6,20,43,'2023-08-30',285,2,710.37
4,44,7,24,44,'2023-08-30',287,1,521.22
4,45,6,21,45,'2023-08-30',233,3,420.1
4,46,8,26,46,'2023-08-30',217,3,462.05
4,47,4,11,47,'2023-08-30',327,1,499.14
4,48,7,22,48,'2023-08-30',387,3,843.1
4,49,4,12,49,'2023-08-30',282,2,346.99
4,50,6,20,50,'2023-08-30',415,3,578.37
5,51,9,28,51,'2023-08-30',303,1,734.57
5,52,1,3,52,'2023-08-30',299,2,452.88
5,53,2,6,53,'2023-08-30',237,1,448.8
5,54,1,3,54,'2023-08-30',334,3,700.27
5,55,4,12,55,'2023-08-30',442,3,1063.36
5,56,10,29,56,'2023-08-30',313,1,390.15
5,57,2,6,57,'2023-08-30',351,1,464.6
5,58,4,11,58,'2023-08-30',254,3,481.33
5,59,8,26,59,'2023-08-30',351,3,678.0
5,60,3,8,60,'2023-08-30',247,3,323.55
6,61,7,24,61,'2023-08-30',292,1,483.74
6,62,10,29,62,'2023-08-30',232,2,538.38
6,63,4,12,63,'2023-08-30',295,2,567.38
6,64,5,17,64,'2023-08-30',351,1,612.5
6,65,6,20,65,'2023-08-30',279,2,393.16
6,66,10,29,66,'2023-08-30',268,3,455.15
6,67,7,23,67,'2023-08-30',393,3,895.06
6,68,3,9,68,'2023-08-30',292,1,616.44
6,69,10,29,69,'2023-08-30',334,2,671.94
6,70,9,27,70,'2023-08-30',314,2,782.44
6,71,6,21,71,'2023-08-30',373,2,579.65
6,72,4,15,72,'2023-08-30',212,2,289.46
7,73,10,29,73,'2023-08-30',335,1,681.18
7,74,1,3,74,'2023-08-30',295,3,368.33
7,75,9,27,75,'2023-08-30',315,3,649.6
7,76,2,4,76,'2023-08-30',266,3,320.0
7,77,6,19,77,'2023-08-30',217,3,507.58
7,78,8,26,78,'2023-08-30',329,1,604.38
7,79,3,8,79,'2023-08-30',341,1,848.36
7,80,4,12,80,'2023-08-30',224,2,536.71
7,81,3,7,81,'2023-08-30',317,1,510.98
7,82,1,3,82,'2023-08-30',264,3,481.07
7,83,8,26,83,'2023-08-30',416,3,557.48
7,84,5,17,84,'2023-08-30',274,3,434.58
7,85,7,23,85,'2023-08-30',373,3,670.8
7,86,9,27,86,'2023-08-30',330,3,749.66
7,87,6,19,87,'2023-08-30',264,1,410.82
8,88,3,9,88,'2023-08-30',399,2,493.03
8,89,8,25,89,'2023-08-30',321,3,692.4
8,90,2,6,90,'2023-08-30',330,3,783.84
8,91,10,30,91,'2023-08-30',276,1,658.82
8,92,6,20,92,'2023-08-30',397,2,828.58
8,93,7,22,93,'2023-08-30',290,1,533.92
8,94,2,5,94,'2023-08-30',255,2,331.11
8,95,2,5,95,'2023-08-30',231,1,317.6
8,96,10,30,96,'2023-08-30',315,1,644.01
8,97,8,25,97,'2023-08-30',392,2,707.62
1,1,2,5,1,'2023-09-30',541,1,1005.85
1,2,1,3,2,'2023-09-30',580,1,1161.08
1,3,4,10,3,'2023-09-30',429,2,969.37
1,4,5,16,4,'2023-09-30',456,1,716.9
1,5,4,10,5,'2023-09-30',359,3,494.67
1,6,6,19,6,'2023-09-30',409,1,986.93
1,7,9,27,7,'2023-09-30',518,2,1016.89
1,8,9,28,8,'2023-09-30',441,2,660.78
1,9,9,27,9,'2023-09-30',418,1,765.6
1,10,7,23,10,'2023-09-30',532,3,756.71
1,11,3,7,11,'2023-09-30',535,1,1118.93
1,12,2,4,12,'2023-09-30',447,1,1103.89
2,13,10,30,13,'2023-09-30',361,2,641.59
2,14,5,16,14,'2023-09-30',241,1,302.3
2,15,1,3,15,'2023-09-30',275,1,559.39
2,16,5,18,16,'2023-09-30',292,3,552.2
2,17,6,19,17,'2023-09-30',323,1,659.12
2,18,10,29,18,'2023-09-30',363,3,633.76
2,19,6,19,19,'2023-09-30',342,3,572.36
2,20,6,21,20,'2023-09-30',260,3,511.53
2,21,1,3,21,'2023-09-30',284,1,650.04
2,22,6,19,22,'2023-09-30',333,2,558.23
2,23,1,1,23,'2023-09-30',214,3,295.42
2,24,7,22,24,'2023-09-30',309,1,694.38
2,25,4,12,25,'2023-09-30',261,1,526.92
2,26,9,27,26,'2023-09-30',291,3,592.91
3,27,3,7,27,'2023-09-30',300,2,382.09
3,28,5,16,28,'2023-09-30',232,3,416.01
3,29,3,7,29,'2023-09-30',356,2,560.75
3,30,3,9,30,'2023-09-30',435,2,982.24
3,31,5,17,31,'2023-09-30',247,1,411.98
3,32,3,9,32,'2023-09-30',224,3,345.62
3,33,9,27,33,'2023-09-30',307,3,651.62
3,34,6,20,34,'2023-09-30',274,2,581.94
3,35,10,29,35,'2023-09-30',327,1,810.19
3,36,5,16,36,'2023-09-30',323,3,396.05
3,37,5,16,37,'2023-09-30',320,2,422.72
4,38,9,27,38,'2023-09-30',292,3,710.16
4,39,7,22,39,'2023-09-30',304,1,400.5
4,40,9,28,40,'2023-09-30',231,3,404.96
4,41,2,4,41,'2023-09-30',302,3,702.51
4,42,9,28,42,'2023-09-30',411,1,781.23
4,43,7,23,43,'2023-09-30',249,1,524.58
4,44,1,1,44,'2023-09-30',304,2,723.83
4,45,4,10,45,'2023-09-30',238,3,312.41
4,46,1,3,46,'2023-09-30',204,3,476.07
4,47,4,12,47,'2023-09-30',297,2,582.87
4,48,9,28,48,'2023-09-30',311,2,424.31
4,49,7,22,49,'2023-09-30',253,2,579.56
4,50,7,22,50,'2023-09-30',363,3,900.43
5,51,4,15,51,'2023-09-30',249,3,613.46
5,52,8,26,52,'2023-09-30',340,3,702.07
5,53,6,20,53,'2023-09-30',261,2,397.94
5,54,6,20,54,'2023-09-30',276,1,643.32
5,55,2,4,55,'2023-09-30',435,3,740.9
5,56,4,10,56,'2023-09-30',326,3,578.04
5,57,1,2,57,'2023-09-30',291,1,492.31
5,58,10,29,58,'2023-09-30',242,1,418.56
5,59,9,27,59,'2023-09-30',311,1,563.42
5,60,3,7,60,'2023-09-30',306,1,416.08
6,61,2,5,61,'2023-09-30',261,3,399.53
6,62,1,2,62,'2023-09-30',266,3,384.07
6,63,5,16,63,'2023-09-30',350,2,689.46
6,64,4,14,64,'2023-09-30',350,1,602.61
6,65,8,26,65,'2023-09-30',295,1,684.44
6,66,8,25,66,'2023-09-30',293,1,416.11
6,67,10,30,67,'2023-09-30',368,2,443.8
6,68,7,22,68,'2023-09-30',236,3,378.63
6,69,1,3,69,'2023-09-30',293,2,376.01
6,70,5,16,70,'2023-09-30',281,3,535.13
6,71,3,8,71,'2023-09-30',412,2,558.09
6,72,4,10,72,'2023-09-30',238,2,338.14
7,73,5,18,73,'2023-09-30',343,3,582.1
7,74,9,27,74,'2023-09-30',337,2,578.16
7,75,3,8,75,'2023-09-30',306,1,501.14
7,76,10,30,76,'2023-09-30',296,1,611.0
7,77,2,5,77,'2023-09-30',247,3,522.56
7,78,4,11,78,'2023-09-30',302,2,451.91
7,79,5,17,79,'2023-09-30',306,3,623.37
7,80,2,6,80,'2023-09-30',263,1,548.67
7,81,7,22,81,'2023-09-30',298,3,601.2
7,82,1,2,82,'2023-09-30',339,2,748.53
7,83,5,18,83,'2023-09-30',430,1,855.35
7,84,7,24,84,'2023-09-30',242,3,338.77
7,85,5,18,85,'2023-09-30',413,2,875.58
7,86,5,16,86,'2023-09-30',274,2,646.89
7,87,8,26,87,'2023-09-30',250,1,602.0
8,88,4,11,88,'2023-09-30',342,3,416.02
8,89,5,17,89,'2023-09-30',308,1,563.24
8,90,3,7,90,'2023-09-30',265,2,609.4
8,91,9,28,91,'2023-09-30',242,3,488.62
8,92,6,19,92,'2023-09-30',400,1,884.12
8,93,9,27,93,'2023-09-30',315,2,442.59
8,94,5,17,94,'2023-09-30',271,2,424.3
8,95,2,6,95,'2023-09-30',246,2,499.0
8,96,4,11,96,'2023-09-30',369,1,816.8
8,97,7,24,97,'2023-09-30',358,1,891.56
1,1,1,2,1,'2023-10-30',547,1,1010.51
1,2,4,14,2,'2023-10-30',580,3,918.84
1,3,6,20,3,'2023-10-30',442,1,899.19
1,4,6,20,4,'2023-10-30',565,3,1098.01
1,5,5,17,5,'2023-10-30',358,2,748.67
1,6,7,24,6,'2023-10-30',364,3,650.94
1,7,1,1,7,'2023-10-30',496,3,1179.23
1,8,8,25,8,'2023-10-30',480,3,723.52
1,9,10,30,9,'2023-10-30',502,1,757.92
1,10,7,23,10,'2023-10-30',486,2,952.62
1,11,4,11,11,'2023-10-30',522,3,715.84
1,12,7,24,12,'2023-10-30',455,2,1123.29
2,13,10,29,13,'2023-10-30',342,1,843.16
2,14,6,21,14,'2023-10-30',243,1,416.83
2,15,7,24,15,'2023-10-30',314,1,485.94
2,16,9,28,16,'2023-10-30',279,2,573.6
2,17,5,17,17,'2023-10-30',382,1,927.04
2,18,6,21,18,'2023-10-30',320,3,405.36
2,19,10,30,19,'2023-10-30',352,2,626.64
2,20,6,21,20,'2023-10-30',255,1,618.75
2,21,3,7,21,'2023-10-30',321,1,498.4
2,22,2,4,22,'2023-10-30',370,1,730.09
2,23,5,16,23,'2023-10-30',215,3,392.78
2,24,5,16,24,'2023-10-30',342,1,415.55
2,25,7,22,25,'2023-10-30',225,2,311.63
2,26,4,11,26,'2023-10-30',282,2,488.89
3,27,8,26,27,'2023-10-30',360,1,647.64
3,28,1,3,28,'2023-10-30',303,3,644.71
3,29,4,10,29,'2023-10-30',357,3,769.75
3,30,1,3,30,'2023-10-30',354,2,873.18
3,31,1,1,31,'2023-10-30',267,3,657.56
3,32,5,17,32,'2023-10-30',201,1,331.34
3,33,1,1,33,'2023-10-30',303,1,570.85
3,34,3,8,34,'2023-10-30',263,1,586.03
3,35,4,13,35,'2023-10-30',350,1,587.71
3,36,1,2,36,'2023-10-30',324,3,803.81
3,37,6,21,37,'2023-10-30',332,2,780.25
4,38,4,15,38,'2023-10-30',297,1,371.74
4,39,4,14,39,'2023-10-30',297,2,704.68
4,40,5,18,40,'2023-10-30',238,3,484.39
4,41,8,26,41,'2023-10-30',360,2,731.81
4,42,1,3,42,'2023-10-30',406,1,579.56
4,43,8,25,43,'2023-10-30',316,2,475.0
4,44,5,17,44,'2023-10-30',346,2,636.85
4,45,6,20,45,'2023-10-30',268,2,477.15
4,46,9,27,46,'2023-10-30',213,3,264.92
4,47,8,26,47,'2023-10-30',258,3,520.38
4,48,1,3,48,'2023-10-30',295,2,532.52
4,49,8,26,49,'2023-10-30',316,2,506.08
4,50,8,26,50,'2023-10-30',398,1,683.87
5,51,4,12,51,'2023-10-30',286,3,569.48
5,52,6,21,52,'2023-10-30',376,2,746.71
5,53,7,24,53,'2023-10-30',266,1,463.24
5,54,1,2,54,'2023-10-30',349,3,808.85
5,55,10,30,55,'2023-10-30',425,2,548.2
5,56,9,27,56,'2023-10-30',298,2,390.68
5,57,4,13,57,'2023-10-30',293,3,413.32
5,58,5,17,58,'2023-10-30',243,2,339.26
5,59,8,26,59,'2023-10-30',362,1,900.92
5,60,6,21,60,'2023-10-30',238,3,443.41
6,61,5,17,61,'2023-10-30',274,2,429.33
6,62,3,7,62,'2023-10-30',241,1,549.57
6,63,9,27,63,'2023-10-30',334,3,653.77
6,64,4,12,64,'2023-10-30',409,2,535.58
6,65,2,6,65,'2023-10-30',267,1,431.13
6,66,6,20,66,'2023-10-30',282,1,626.49
6,67,1,2,67,'2023-10-30',381,1,630.22
6,68,5,18,68,'2023-10-30',314,2,547.95
6,69,6,21,69,'2023-10-30',277,1,549.1
6,70,4,12,70,'2023-10-30',280,2,605.39
6,71,6,21,71,'2023-10-30',394,1,738.89
6,72,1,3,72,'2023-10-30',255,2,534.43
7,73,4,13,73,'2023-10-30',383,2,461.24
7,74,7,24,74,'2023-10-30',302,2,458.55
7,75,10,29,75,'2023-10-30',371,3,800.39
7,76,9,28,76,'2023-10-30',300,1,549.99
7,77,7,22,77,'2023-10-30',217,2,374.69
7,78,2,6,78,'2023-10-30',379,3,947.12
7,79,3,8,79,'2023-10-30',372,2,697.53
7,80,3,7,80,'2023-10-30',249,2,323.12
7,81,9,27,81,'2023-10-30',317,1,575.97
7,82,7,24,82,'2023-10-30',276,2,589.45
7,83,1,3,83,'2023-10-30',376,3,617.23
7,84,9,28,84,'2023-10-30',254,2,466.59
7,85,5,17,85,'2023-10-30',392,3,858.59
7,86,10,29,86,'2023-10-30',250,3,621.35
7,87,4,10,87,'2023-10-30',236,1,502.61
8,88,7,23,88,'2023-10-30',326,2,457.23
8,89,5,17,89,'2023-10-30',264,3,437.86
8,90,8,25,90,'2023-10-30',319,1,414.0
8,91,1,3,91,'2023-10-30',275,1,551.46
8,92,10,30,92,'2023-10-30',456,2,1011.97
8,93,9,28,93,'2023-10-30',307,2,694.27
8,94,3,8,94,'2023-10-30',262,3,479.02
8,95,6,20,95,'2023-10-30',262,2,419.62
8,96,3,8,96,'2023-10-30',343,1,718.87
8,97,9,28,97,'2023-10-30',304,1,473.72
1,1,9,28,1,'2023-11-30',470,1,983.27
1,2,3,8,2,'2023-11-30',636,2,1581.37
1,3,7,22,3,'2023-11-30',444,2,547.8
1,4,5,18,4,'2023-11-30',522,3,694.29
1,5,4,13,5,'2023-11-30',427,2,808.26
1,6,9,27,6,'2023-11-30',351,3,637.01
1,7,7,24,7,'2023-11-30',436,1,586.01
1,8,1,2,8,'2023-11-30',466,3,900.91
1,9,6,20,9,'2023-11-30',407,3,593.58
1,10,10,30,10,'2023-11-30',505,2,1074.95
1,11,10,30,11,'2023-11-30',604,2,1332.9
1,12,6,20,12,'2023-11-30',484,1,740.21
2,13,5,16,13,'2023-11-30',330,2,734.6
2,14,8,25,14,'2023-11-30',260,2,573.5
2,15,4,10,15,'2023-11-30',349,2,426.56
2,16,8,26,16,'2023-11-30',300,3,404.23
2,17,8,26,17,'2023-11-30',388,2,686.5
2,18,10,29,18,'2023-11-30',275,3,517.68
2,19,5,17,19,'2023-11-30',327,2,708.97
2,20,6,21,20,'2023-11-30',257,2,323.91
2,21,4,15,21,'2023-11-30',348,1,672.33
2,22,3,8,22,'2023-11-30',366,1,874.44
2,23,3,9,23,'2023-11-30',264,1,574.02
2,24,3,7,24,'2023-11-30',352,1,576.69
2,25,8,25,25,'2023-11-30',228,3,456.88
2,26,9,27,26,'2023-11-30',325,1,764.9
3,27,6,21,27,'2023-11-30',353,3,784.63
3,28,5,16,28,'2023-11-30',247,2,435.87
3,29,8,26,29,'2023-11-30',357,2,677.07
3,30,4,14,30,'2023-11-30',458,3,953.98
3,31,10,30,31,'2023-11-30',272,3,437.53
3,32,8,26,32,'2023-11-30',211,3,262.29
3,33,9,28,33,'2023-11-30',272,1,332.9
3,34,10,29,34,'2023-11-30',285,3,519.62
3,35,9,27,35,'2023-11-30',298,1,741.47
3,36,9,28,36,'2023-11-30',371,1,534.11
3,37,6,20,37,'2023-11-30',427,2,577.61
4,38,10,29,38,'2023-11-30',295,3,575.15
4,39,4,12,39,'2023-11-30',311,3,587.99
4,40,2,4,40,'2023-11-30',217,1,298.76
4,41,5,17,41,'2023-11-30',276,1,683.31
4,42,6,20,42,'2023-11-30',407,1,877.71
4,43,9,28,43,'2023-11-30',248,2,388.0
4,44,10,29,44,'2023-11-30',303,3,706.08
4,45,4,14,45,'2023-11-30',214,2,306.11
4,46,9,28,46,'2023-11-30',247,3,311.15
4,47,1,2,47,'2023-11-30',252,2,531.16
4,48,10,29,48,'2023-11-30',387,3,470.48
4,49,2,6,49,'2023-11-30',281,2,664.33
4,50,3,8,50,'2023-11-30',377,3,497.8
5,51,3,9,51,'2023-11-30',251,3,478.89
5,52,1,3,52,'2023-11-30',375,2,880.24
5,53,8,26,53,'2023-11-30',221,1,356.72
5,54,5,17,54,'2023-11-30',340,2,466.99
5,55,5,16,55,'2023-11-30',373,2,548.83
5,56,10,29,56,'2023-11-30',320,1,559.37
5,57,6,20,57,'2023-11-30',332,2,696.19
5,58,1,1,58,'2023-11-30',218,2,287.48
5,59,4,15,59,'2023-11-30',319,3,388.12
5,60,6,19,60,'2023-11-30',246,2,360.26
6,61,10,30,61,'2023-11-30',272,1,599.56
6,62,3,9,62,'2023-11-30',219,3,537.85
6,63,3,7,63,'2023-11-30',295,3,501.18
6,64,2,5,64,'2023-11-30',369,1,687.23
6,65,2,4,65,'2023-11-30',260,3,320.44
6,66,10,30,66,'2023-11-30',267,3,605.1
6,67,2,4,67,'2023-11-30',409,1,634.33
6,68,2,4,68,'2023-11-30',286,3,343.78
6,69,7,22,69,'2023-11-30',275,2,495.92
6,70,9,27,70,'2023-11-30',260,2,512.85
6,71,7,24,71,'2023-11-30',408,1,872.92
6,72,9,28,72,'2023-11-30',206,2,483.97
7,73,2,5,73,'2023-11-30',397,2,637.08
7,74,1,3,74,'2023-11-30',348,1,581.09
7,75,10,30,75,'2023-11-30',381,3,559.54
7,76,3,7,76,'2023-11-30',264,2,563.65
7,77,2,4,77,'2023-11-30',258,1,388.45
7,78,3,8,78,'2023-11-30',374,2,922.45
7,79,3,9,79,'2023-11-30',363,3,686.62
7,80,4,12,80,'2023-11-30',232,3,521.03
7,81,10,30,81,'2023-11-30',365,1,824.23
7,82,1,3,82,'2023-11-30',302,1,648.74
7,83,7,22,83,'2023-11-30',428,1,803.48
7,84,1,3,84,'2023-11-30',262,2,385.14
7,85,6,21,85,'2023-11-30',451,2,1066.21
7,86,4,10,86,'2023-11-30',247,3,337.6
7,87,8,25,87,'2023-11-30',237,3,326.58
8,88,7,24,88,'2023-11-30',311,2,627.27
8,89,2,4,89,'2023-11-30',275,1,411.16
8,90,4,15,90,'2023-11-30',260,2,328.93
8,91,6,19,91,'2023-11-30',248,2,318.24
8,92,9,28,92,'2023-11-30',403,2,670.75
8,93,3,9,93,'2023-11-30',295,1,735.91
8,94,2,4,94,'2023-11-30',285,3,705.65
8,95,1,3,95,'2023-11-30',239,2,479.3
8,96,5,16,96,'2023-11-30',343,1,836.57
8,97,2,6,97,'2023-11-30',303,3,582.6
1,1,10,30,1,'2023-12-30',517,3,775.04
1,2,2,6,2,'2023-12-30',564,3,1340.6
1,3,9,27,3,'2023-12-30',381,2,509.77
1,4,3,9,4,'2023-12-30',448,3,718.74
1,5,8,25,5,'2023-12-30',360,3,437.9
1,6,6,21,6,'2023-12-30',393,2,931.05
1,7,1,3,7,'2023-12-30',500,3,1015.38
1,8,1,2,8,'2023-12-30',466,3,680.37
1,9,2,4,9,'2023-12-30',407,2,570.67
1,10,10,29,10,'2023-12-30',615,2,1062.05
1,11,1,1,11,'2023-12-30',648,3,1536.26
1,12,9,27,12,'2023-12-30',396,2,878.48
2,13,9,28,13,'2023-12-30',336,1,553.8
2,14,6,21,14,'2023-12-30',254,1,433.95
2,15,2,4,15,'2023-12-30',336,2,690.87
2,16,6,21,16,'2023-12-30',331,1,727.13
2,17,1,2,17,'2023-12-30',334,1,441.46
2,18,5,18,18,'2023-12-30',320,3,437.78
2,19,7,23,19,'2023-12-30',290,1,552.04
2,20,8,25,20,'2023-12-30',243,3,383.08
2,21,3,8,21,'2023-12-30',345,3,419.78
2,22,4,14,22,'2023-12-30',406,3,741.16
2,23,6,21,23,'2023-12-30',249,2,318.42
2,24,8,26,24,'2023-12-30',340,1,667.74
2,25,6,20,25,'2023-12-30',223,2,356.41
2,26,2,5,26,'2023-12-30',324,3,675.76
3,27,3,7,27,'2023-12-30',382,2,555.82
3,28,6,19,28,'2023-12-30',291,1,697.41
3,29,1,1,29,'2023-12-30',356,3,434.63
3,30,6,20,30,'2023-12-30',380,3,525.47
3,31,4,12,31,'2023-12-30',281,1,628.64
3,32,3,9,32,'2023-12-30',211,3,266.41
3,33,7,23,33,'2023-12-30',287,2,608.96
3,34,9,27,34,'2023-12-30',248,1,337.99
3,35,6,21,35,'2023-12-30',322,2,537.17
3,36,7,24,36,'2023-12-30',325,1,449.51
3,37,2,6,37,'2023-12-30',365,1,816.55
4,38,4,11,38,'2023-12-30',227,3,363.31
4,39,7,23,39,'2023-12-30',395,1,761.94
4,40,4,12,40,'2023-12-30',262,1,422.81
4,41,4,11,41,'2023-12-30',287,1,344.62
4,42,3,8,42,'2023-12-30',378,3,554.51
4,43,1,3,43,'2023-12-30',315,3,645.45
4,44,9,28,44,'2023-12-30',355,1,728.2
4,45,9,27,45,'2023-12-30',265,3,407.72
4,46,6,21,46,'2023-12-30',258,3,612.72
4,47,1,3,47,'2023-12-30',292,1,545.71
4,48,2,6,48,'2023-12-30',391,1,524.1
4,49,9,27,49,'2023-12-30',313,2,657.89
4,50,6,21,50,'2023-12-30',329,2,410.46
5,51,9,28,51,'2023-12-30',299,2,704.77
5,52,3,7,52,'2023-12-30',293,3,717.94
5,53,1,2,53,'2023-12-30',216,1,389.53
5,54,4,14,54,'2023-12-30',340,3,501.17
5,55,4,11,55,'2023-12-30',431,2,751.24
5,56,8,25,56,'2023-12-30',314,1,701.84
5,57,4,10,57,'2023-12-30',292,2,680.83
5,58,5,16,58,'2023-12-30',222,3,355.09
5,59,5,16,59,'2023-12-30',319,2,527.24
5,60,8,25,60,'2023-12-30',292,2,484.13
6,61,5,18,61,'2023-12-30',227,3,478.42
6,62,10,29,62,'2023-12-30',242,2,315.91
6,63,2,4,63,'2023-12-30',364,2,531.36
6,64,10,29,64,'2023-12-30',352,3,516.59
6,65,9,28,65,'2023-12-30',244,2,316.16
6,66,8,25,66,'2023-12-30',255,2,372.33
6,67,8,26,67,'2023-12-30',408,1,692.85
6,68,5,17,68,'2023-12-30',238,3,537.46
6,69,5,18,69,'2023-12-30',348,3,459.55
6,70,9,28,70,'2023-12-30',262,1,324.23
6,71,10,29,71,'2023-12-30',410,3,633.22
6,72,4,15,72,'2023-12-30',260,1,409.46
7,73,10,30,73,'2023-12-30',423,1,916.03
7,74,8,25,74,'2023-12-30',329,2,499.11
7,75,2,4,75,'2023-12-30',365,2,682.76
7,76,8,26,76,'2023-12-30',258,3,324.11
7,77,9,27,77,'2023-12-30',244,1,402.16
7,78,5,18,78,'2023-12-30',305,2,570.13
7,79,9,27,79,'2023-12-30',347,1,822.34
7,80,6,21,80,'2023-12-30',237,3,563.66
7,81,7,22,81,'2023-12-30',285,2,386.06
7,82,3,7,82,'2023-12-30',293,3,653.99
7,83,7,23,83,'2023-12-30',428,3,945.24
7,84,3,9,84,'2023-12-30',217,3,484.4
7,85,5,16,85,'2023-12-30',377,3,562.08
7,86,3,9,86,'2023-12-30',282,2,392.76
7,87,1,1,87,'2023-12-30',257,3,492.27
8,88,10,30,88,'2023-12-30',397,3,752.16
8,89,3,8,89,'2023-12-30',320,3,768.45
8,90,2,5,90,'2023-12-30',247,3,332.92
8,91,8,26,91,'2023-12-30',256,2,369.56
8,92,7,22,92,'2023-12-30',395,3,540.84
8,93,5,17,93,'2023-12-30',358,1,660.3
8,94,10,29,94,'2023-12-30',247,2,575.68
8,95,7,22,95,'2023-12-30',254,1,507.16
8,96,8,25,96,'2023-12-30',311,2,438.14
8,97,4,12,97,'2023-12-30',315,1,474.84
1,1,2,4,1,'2024-01-30',451,3,789.83
1,2,1,3,2,'2024-01-30',503,3,683.06
1,3,2,6,3,'2024-01-30',450,1,1020.87
1,4,1,3,4,'2024-01-30',448,3,992.85
1,5,6,21,5,'2024-01-30',417,3,565.27
1,6,6,20,6,'2024-01-30',334,1,449.11
1,7,8,26,7,'2024-01-30',494,3,986.93
1,8,3,7,8,'2024-01-30',524,2,1091.93
1,9,5,18,9,'2024-01-30',437,2,535.37
1,10,2,5,10,'2024-01-30',523,3,966.57
1,11,8,25,11,'2024-01-30',661,3,1070.37
1,12,1,3,12,'2024-01-30',399,2,772.83
2,13,1,2,13,'2024-01-30',317,3,444.76
2,14,5,17,14,'2024-01-30',251,3,437.88
2,15,9,27,15,'2024-01-30',327,3,443.87
2,16,7,22,16,'2024-01-30',274,2,562.58
2,17,7,24,17,'2024-01-30',349,1,563.41
2,18,4,15,18,'2024-01-30',274,2,358.53
2,19,6,20,19,'2024-01-30',374,1,920.54
2,20,9,27,20,'2024-01-30',209,1,260.37
2,21,6,19,21,'2024-01-30',309,3,622.25
2,22,6,21,22,'2024-01-30',421,3,579.76
2,23,4,12,23,'2024-01-30',216,2,329.69
2,24,9,28,24,'2024-01-30',368,2,505.07
2,25,4,13,25,'2024-01-30',277,3,639.81
2,26,7,24,26,'2024-01-30',289,1,492.52
3,27,3,8,27,'2024-01-30',358,2,489.67
3,28,8,25,28,'2024-01-30',260,2,446.97
3,29,1,3,29,'2024-01-30',273,3,374.61
3,30,4,11,30,'2024-01-30',367,1,908.52
3,31,3,8,31,'2024-01-30',255,1,506.81
3,32,4,15,32,'2024-01-30',235,3,586.82
3,33,3,7,33,'2024-01-30',321,3,401.28
3,34,4,12,34,'2024-01-30',276,1,580.72
3,35,8,26,35,'2024-01-30',321,3,675.9
3,36,2,4,36,'2024-01-30',364,1,862.36
3,37,7,22,37,'2024-01-30',328,3,584.68
4,38,8,26,38,'2024-01-30',297,1,544.35
4,39,5,18,39,'2024-01-30',340,3,526.44
4,40,4,15,40,'2024-01-30',234,2,493.33
4,41,8,25,41,'2024-01-30',365,3,569.04
4,42,5,16,42,'2024-01-30',456,3,938.75
4,43,7,22,43,'2024-01-30',288,1,555.51
4,44,3,7,44,'2024-01-30',332,3,708.89
4,45,9,27,45,'2024-01-30',251,2,515.64
4,46,3,9,46,'2024-01-30',213,3,472.68
4,47,2,6,47,'2024-01-30',276,1,483.91
4,48,2,5,48,'2024-01-30',330,3,513.49
4,49,2,5,49,'2024-01-30',300,3,616.64
